timestamp,location-long,location-lat
2015-12-15 11:44:00,4.77418333,43.50968333
2015-12-16 07:00:00,4.78226667,43.52618333
2015-12-16 11:45:00,4.77298333,43.50483333
2015-12-17 08:02:00,4.79324333,43.56423167
2015-12-17 18:19:00,4.78625,43.46801667
2015-12-18 07:00:00,4.78663333,43.46765
2015-12-18 11:46:00,4.78593333,43.46856667
2015-12-19 07:01:00,4.78225,43.52601667
2015-12-19 11:46:00,4.77185,43.50713333
2015-12-20 07:04:00,4.7823,43.52616667
2015-12-21 07:01:00,4.78295,43.51355
2015-12-21 11:47:00,4.78438333,43.5115
2015-12-22 07:02:00,4.76955,43.52598333
2015-12-22 11:45:00,4.76948333,43.52628333
2015-12-23 07:03:00,4.79516667,43.51685
2015-12-23 11:45:00,4.7659,43.50578333
2015-12-23 23:04:00,4.79301667,43.4666
2015-12-24 07:02:00,4.78348333,43.51328333
2015-12-24 11:45:00,4.76075,43.50931667
2015-12-26 07:01:00,4.78648333,43.49083333
2015-12-26 11:45:00,4.77285,43.5045
2015-12-27 07:03:00,4.78233333,43.52603333
2015-12-27 11:45:00,4.77035,43.50823333
2015-12-27 23:05:00,4.78625,43.46826667
2015-12-28 07:05:00,4.77071667,43.52548333
2015-12-28 11:45:00,4.77278333,43.50551667
2015-12-29 07:02:00,4.80915,43.52043333
2015-12-29 11:44:00,4.8153,43.57593333
2015-12-30 07:03:00,4.78098333,43.50961667
2015-12-30 11:45:00,4.77273333,43.50461667
2015-12-30 23:05:00,4.80598333,43.56176667
2015-12-31 07:04:00,4.8108,43.55906667
2015-12-31 11:45:00,4.77453333,43.58643333
2016-01-01 07:01:00,4.7728,43.58623333
2016-01-01 11:45:00,4.76978333,43.50858333
2016-01-02 07:02:00,4.78293333,43.51351667
2016-01-02 11:47:00,4.76881667,43.50401667
2016-01-03 07:02:00,4.78223333,43.52623333
2016-01-03 11:45:00,4.78231667,43.52611667
2016-01-04 07:01:00,4.78283333,43.51356667
2016-01-04 11:45:00,4.77706667,43.5006
2016-01-04 23:04:00,4.78653333,43.46783333
2016-01-05 08:05:00,4.74415667,43.507355
2016-01-06 07:02:00,4.7829,43.51345
2016-01-06 11:46:00,4.76116667,43.51093333
2016-01-06 23:02:00,4.76991667,43.52691667
2016-01-08 05:43:00,4.78288333,43.47601667
2016-01-08 07:03:00,4.78305,43.47586667
2016-01-08 11:47:00,4.78096667,43.49943333
2016-01-08 23:05:00,4.74696667,43.39878333
2016-01-09 08:07:00,4.74417833,43.50732833
2016-01-10 07:03:00,4.78295,43.51361667
2016-01-15 08:02:00,4.81741833,43.73161833
2016-01-15 18:19:00,4.7465,43.40238333
2016-01-15 23:40:00,4.74293333,43.39686667
2016-01-16 06:58:00,4.78696667,43.501000000000005
2016-01-16 11:45:00,4.7784,43.5051
2016-01-16 23:03:00,4.74351667,43.40091667
2016-01-17 06:58:00,4.78258333,43.51321667
2016-01-17 11:45:00,4.7767,43.50461667
2016-01-18 06:59:00,4.78298333,43.51355
2016-01-18 11:45:00,4.78515,43.51063333
2016-01-18 23:01:00,4.74651667,43.3986
2016-01-19 08:00:00,4.74421,43.50738
2016-01-20 05:38:00,4.74426667,43.4013
2016-01-20 06:57:00,4.78291667,43.51346667
2016-01-20 11:47:00,4.7727,43.50425
2016-01-20 23:04:00,4.78156667,43.4738
2016-01-21 08:03:00,4.81741833,43.73161833
2016-01-22 05:39:00,4.78433333,43.50158333
2016-01-22 07:01:00,4.78261667,43.51348333
2016-01-22 11:44:00,4.78293333,43.51348333
2016-01-23 07:00:00,4.74338333,43.4007
2016-01-23 11:44:00,4.77263333,43.5051
2016-01-23 23:01:00,4.74513333,43.40175
2016-01-24 07:00:00,4.78453333,43.51125
2016-01-24 11:45:00,4.78301667,43.51341667
2016-01-25 06:59:00,4.7829,43.51346667
2016-01-25 11:45:00,4.76956667,43.50768333
2016-01-25 23:04:00,4.7456,43.39813333
2016-01-26 11:44:00,4.783,43.5135
2016-01-26 23:04:00,4.74741667,43.39908333
2016-01-27 07:00:00,4.78318333,43.51356667
2016-01-27 11:47:00,4.78355,43.51345
2016-01-27 23:04:00,4.74651667,43.39866667
2016-01-28 07:01:00,4.7831,43.51343333
2016-01-28 11:45:00,4.77236667,43.50535
2016-01-29 08:03:00,4.81780833,43.54241833
2016-01-30 05:41:00,4.76375,43.51221667
2016-01-30 07:01:00,4.78511667,43.51051667
2016-01-30 11:46:00,4.76971667,43.50495
2016-01-30 23:05:00,4.74868333,43.39198333
2016-01-31 08:03:00,4.80151333,43.55661333
2016-02-01 05:42:00,4.76396667,43.44286667
2016-02-01 07:00:00,4.77805,43.50651667
2016-02-01 11:46:00,4.77138333,43.49943333
2016-02-01 23:05:00,4.74425,43.40126667
2016-02-02 08:04:00,4.74442333,43.50734333
2016-02-03 05:41:00,4.76733333,43.51343333
2016-02-03 06:59:00,4.77071667,43.52546667
2016-02-03 11:45:00,4.78306667,43.51345
2016-02-03 23:02:00,4.74566667,43.38735
2016-02-04 06:58:00,4.78503333,43.51096667
2016-02-04 11:45:00,4.769,43.50686667
2016-02-04 23:02:00,4.7778,43.51381667
2016-02-05 08:02:00,4.74444333,43.507329999999996
2016-02-06 08:02:00,4.74445,43.50732667
2016-02-07 05:40:00,4.75526667,43.42231667
2016-02-07 05:40:00,4.7062,43.42231667
2016-02-07 08:01:00,4.89206,43.46642833
2016-02-08 06:57:00,4.78503333,43.51046667
2016-02-08 06:57:00,4.78503333,43.51046667
2016-02-08 06:57:00,4.78503333,43.51046667
